,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
985,(주)잉크테크,49550,2019/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
986,(주)자람테크놀로지,389020,2019/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
987,(주)자비스,254120,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
988,(주)자연과환경,43910,2019/12,,1,32303,  비금속 광물제품 제조업,5
989,(주)자이언트스텝,289220,2019/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,5
990,(주)장원테크,174880,2019/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
991,(주)저스템,417840,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
992,(주)정다운,208140,2019/12,,1,31001,  식료품 제조업,5
993,(주)정상제이엘에스,40420,2019/12,,1,168505,  교육 서비스업,5
994,(주)정원엔시스,45510,2019/12,,1,74605,  도매 및 상품 중개업,5
995,(주)제넥신,95700,2019/12,,1,137001,  연구개발업,5
996,(주)제넨바이오,72520,2019/12,,1,74604,  도매 및 상품 중개업,5
997,(주)제노레이,122310,2019/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
998,(주)제노코,361390,2019/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
999,(주)제노포커스,187420,2019/12,,1,32101,  의료용 물질 및 의약품 제조업,5
1000,(주)제놀루션,225220,2019/12,,1,32102,  의료용 물질 및 의약품 제조업,5
1001,(주)제닉,123330,2019/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
1002,(주)제로투세븐,159580,2019/12,,1,74604,  도매 및 상품 중개업,5
1003,(주)제우스,79370,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
1004,(주)제이브이엠,54950,2019/12,,1,32901,  기타 기계 및 장비 제조업,5
1005,(주)제이스텍,90470,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
1006,(주)제이시스메디칼,287410,2019/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
1007,(주)제이아이테크,417500,2019/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
1008,(주)제이앤티씨,204270,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
1009,(주)제이에스코퍼레이션,194370,2019/12,,1,31501,"  가죽, 가방 및 신발 제조업",1
1010,(주)제이에스티나,26040,2019/12,,1,33301,  기타 제품 제조업,5
1011,(주)제이엘케이,322510,2019/12,,1,105802,  출판업,5
1012,(주)제이오,418550,2019/12,,1,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",5
1013,(주)제이와이피엔터테인먼트,35900,2019/12,,1,105902,  영상ㆍ오디오 기록물 제작 및 배급업,5
1014,(주)제이티,89790,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
1015,(주)제이티씨,950170,2019/02,,1,74701,  소매업; 자동차 제외,6
1016,(주)제일기획,30000,2019/12,,1,137103,  전문 서비스업,1
1017,(주)제일바이오,52670,2019/12,,1,32102,  의료용 물질 및 의약품 제조업,6
1018,(주)제일테크노스,38010,2019/12,,1,32501,  금속가공제품 제조업; 기계 및 가구 제외,5
1019,(주)제주반도체,80220,2019/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
1020,(주)제주항공,89590,2019/12,,1,85101,  항공 운송업,1
1021,(주)제테마,216080,2019/12,,1,32103,  의료용 물질 및 의약품 제조업,5
1022,(주)젠큐릭스,229000,2019/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
1023,(주)젬백스&카엘,82270,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
1024,(주)젬백스링크,64800,2019/12,,1,74704,  소매업; 자동차 제외,5
1025,(주)조비,1550,2019/12,,1,32003,  화학물질 및 화학제품 제조업; 의약품 제외,1
1026,(주)조이시티,67000,2019/12,,1,105802,  출판업,5
1027,(주)조흥,2600,2019/12,,1,31007,  식료품 제조업,1
1028,(주)종근당,185750,2019/12,,1,32102,  의료용 물질 및 의약품 제조업,1
1029,(주)종근당바이오,63160,2019/12,,1,32102,  의료용 물질 및 의약품 제조업,1
1030,(주)종근당홀딩스,1630,2019/12,,1,32102,  의료용 물질 및 의약품 제조업,1
1031,(주)좋은사람들,33340,2019/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",6
1032,(주)주연테크,44380,2019/12,,1,32603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
1033,(주)중앙백신연구소,72020,2019/12,,1,32101,  의료용 물질 및 의약품 제조업,5
1034,(주)중앙에너비스,440,2019/12,,1,74607,  도매 및 상품 중개업,5
1035,(주)중앙첨단소재,51980,2019/12,,1,32202,  고무 및 플라스틱제품 제조업,5
1036,(주)지노믹트리,228760,2019/12,,1,137001,  연구개발업,5
1037,(주)지놈앤컴퍼니,314130,2019/12,,1,32101,  의료용 물질 및 의약품 제조업,5
1038,(주)지누스,13890,2019/12,,1,33201,  가구 제조업,1
1039,(주)지니뮤직,43610,2019/12,,1,106301,  정보서비스업,5
1040,(주)지니틱스,303030,2019/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
1041,(주)지란지교시큐리티,208350,2019/12,,1,105802,  출판업,5
1042,(주)지씨셀,144510,2019/12,,1,137309,"  기타 전문, 과학 및 기술 서비스업",5
1043,(주)지아이이노베이션,358570,2019/12,,1,137001,  연구개발업,5
