회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
(주)포인트모바일,318020,2014/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
(주)포인트모바일,318020,2015/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
(주)포인트모바일,318020,2016/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
(주)포인트모바일,318020,2017/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
(주)포인트모바일,318020,2018/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
(주)포인트모바일,318020,2019/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
(주)포인트모바일,318020,2020/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
(주)포인트모바일,318020,2021/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
(주)포인트모바일,318020,2022/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6
(주)포인트엔지니어링,176560,2007/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,176560,2008/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,176560,2009/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,176560,2010/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,176560,2011/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,176560,2012/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,176560,2013/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,176560,2014/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,176560,2015/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,256630,2016/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)포인트엔지니어링,176560,2016/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,256630,2017/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)포인트엔지니어링,176560,2017/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,256630,2018/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)포인트엔지니어링,176560,2018/12,2019/07/16,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,4
(주)포인트엔지니어링,256630,2019/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)포인트엔지니어링,256630,2020/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)포인트엔지니어링,256630,2021/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)포인트엔지니어링,256630,2022/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)포커스에이치엔에스,331380,2019/12,,01,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)포커스에이치엔에스,331380,2020/12,,01,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)포커스에이치엔에스,331380,2021/12,,01,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)포커스에이치엔에스,331380,2022/12,,01,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)포휴먼,049690,2000/12,2011/04/23,01,137105,  전문 서비스업,4
(주)포휴먼,049690,2001/12,2011/04/23,01,137105,  전문 서비스업,4
(주)포휴먼,049690,2002/12,2011/04/23,01,137105,  전문 서비스업,4
(주)포휴먼,049690,2003/12,2011/04/23,01,137105,  전문 서비스업,4
(주)포휴먼,049690,2004/12,2011/04/23,01,137105,  전문 서비스업,4
(주)포휴먼,049690,2005/12,2011/04/23,01,137105,  전문 서비스업,4
(주)포휴먼,049690,2006/12,2011/04/23,01,137105,  전문 서비스업,4
(주)포휴먼,049690,2007/12,2011/04/23,01,137105,  전문 서비스업,4
(주)포휴먼,049690,2008/12,2011/04/23,01,137105,  전문 서비스업,4
(주)포휴먼,049690,2009/12,2011/04/23,01,137105,  전문 서비스업,4
(주)폭스소프트,354230,2018/12,2021/09/01,01,105802,  출판업,4
(주)폭스소프트,354230,2019/12,2021/09/01,01,105802,  출판업,4
(주)폭스소프트,354230,2020/12,2021/09/01,01,105802,  출판업,4
(주)폴라리스세원,234100,2007/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2008/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2009/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2010/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2011/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2012/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2013/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2014/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2015/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2016/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2017/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2018/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2019/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2020/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2021/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스세원,234100,2022/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)폴라리스오피스,041020,2002/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2003/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2004/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2005/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2006/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2007/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2008/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2009/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2010/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2011/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2012/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2013/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2014/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2015/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2016/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2017/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2018/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2019/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2020/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2021/12,,01,105802,  출판업,5
(주)폴라리스오피스,041020,2022/12,,01,105802,  출판업,5
(주)폴라리스우노,114630,2006/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2007/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2008/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2009/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2010/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2011/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2012/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2013/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2014/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2015/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2016/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2017/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2018/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2019/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2020/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2021/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴라리스우노,114630,2022/12,,01,032005,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)폴루스바이오팜,007630,1999/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2000/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2001/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2002/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2003/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2004/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2005/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2006/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2007/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2008/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2009/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2010/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2011/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2012/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2013/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2014/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2015/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2016/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2017/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2018/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2019/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴루스바이오팜,007630,2020/12,2022/02/22,01,074601,  도매 및 상품 중개업,4
(주)폴리플러스,065610,1999/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2000/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2001/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2002/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2003/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2004/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2005/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2006/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2007/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2008/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2009/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2010/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴리플러스,065610,2011/12,2012/05/01,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,4
(주)폴켐,033190,1999/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)폴켐,033190,2000/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)폴켐,033190,2001/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)폴켐,033190,2002/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)폴켐,033190,2003/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)폴켐,033190,2004/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)폴켐,033190,2005/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)폴켐,033190,2006/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)폴켐,033190,2007/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)폴켐,033190,2008/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)폴켐,033190,2009/12,2010/04/23,01,032201,  고무 및 플라스틱제품 제조업,4
(주)푸드나무,290720,2017/12,,01,074709,  소매업; 자동차 제외,5
(주)푸드나무,290720,2018/12,,01,074709,  소매업; 자동차 제외,5
(주)푸드나무,290720,2019/12,,01,074709,  소매업; 자동차 제외,5
(주)푸드나무,290720,2020/12,,01,074709,  소매업; 자동차 제외,5
(주)푸드나무,290720,2021/12,,01,074709,  소매업; 자동차 제외,5
(주)푸드나무,290720,2022/12,,01,074709,  소매업; 자동차 제외,5
(주)푸드웰,005670,1999/06,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2000/06,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2001/06,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2002/06,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2003/06,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2004/06,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2005/06,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2006/06,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2007/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2008/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2009/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2010/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2011/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2012/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2013/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2014/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2015/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2016/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2017/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2018/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2019/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2020/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2021/12,,01,031003,  식료품 제조업,5
(주)푸드웰,005670,2022/12,,01,031003,  식료품 제조업,5
(주)푸른기술,094940,2004/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2005/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2006/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2007/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2008/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2009/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2010/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2011/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2012/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2013/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2014/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2015/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2016/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2017/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2018/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2019/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2020/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2021/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)푸른기술,094940,2022/12,,01,032603,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
(주)풀무원,017810,1999/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2000/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2001/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2002/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2003/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2004/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2005/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2006/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2007/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2008/12,,01,031007,  식료품 제조업,1
(주)풀무원,103160,2008/12,2009/04/13,01,074603,  도매 및 상품 중개업,4
(주)풀무원,017810,2009/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2010/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2011/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2012/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2013/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2014/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2015/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2016/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2017/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2018/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2019/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2020/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2021/12,,01,031007,  식료품 제조업,1
(주)풀무원,017810,2022/12,,01,031007,  식료품 제조업,1
(주)풍강,093380,2001/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2002/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2003/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2004/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2005/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2006/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2007/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2008/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2009/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2010/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2011/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2012/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2013/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2014/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2015/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2016/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2017/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2018/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2019/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2020/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2021/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2022/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍강,093380,2023/08,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)풍산,103140,2008/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2009/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2010/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2011/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2012/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2013/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2014/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2015/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2016/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2017/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2018/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2019/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2020/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2021/12,,01,032402,  1차 금속 제조업,1
(주)풍산,103140,2022/12,,01,032402,  1차 금속 제조업,1
(주)풍산홀딩스,005810,1999/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2000/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2001/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2002/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2003/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2004/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2005/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2006/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2007/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2008/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2009/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2010/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2011/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2012/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2013/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2014/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2015/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2016/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2017/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2018/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2019/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2020/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2021/12,,01,137105,  전문 서비스업,1
(주)풍산홀딩스,005810,2022/12,,01,137105,  전문 서비스업,1
(주)풍연,017090,2000/12,2001/05/25,01,031401,"  의복, 의복 액세서리 및 모피제품 제조업",4
(주)퓨런티어,370090,2019/12,,01,032702,"  의료, 정밀, 광학기기 및 시계 제조업",5
(주)퓨런티어,370090,2020/12,,01,032702,"  의료, 정밀, 광학기기 및 시계 제조업",5
(주)퓨런티어,370090,2021/12,,01,032702,"  의료, 정밀, 광학기기 및 시계 제조업",5
(주)퓨런티어,370090,2022/12,,01,032702,"  의료, 정밀, 광학기기 및 시계 제조업",5
(주)퓨릿,445180,2013/12,,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)퓨릿,445180,2014/12,,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)퓨릿,445180,2015/12,,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)퓨릿,445180,2016/12,,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)퓨릿,445180,2017/12,,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)퓨릿,445180,2018/12,,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)퓨릿,445180,2019/12,,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)퓨릿,445180,2020/12,,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)퓨릿,445180,2021/12,,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)퓨릿,445180,2022/12,,01,032001,  화학물질 및 화학제품 제조업; 의약품 제외,5
(주)퓨얼셀파워,139170,2009/12,2014/10/30,01,032809,  전기장비 제조업,4
(주)퓨얼셀파워,139170,2010/12,2014/10/30,01,032809,  전기장비 제조업,4
(주)퓨얼셀파워,139170,2011/12,2014/10/30,01,032809,  전기장비 제조업,4
(주)퓨얼셀파워,139170,2012/12,2014/10/30,01,032809,  전기장비 제조업,4
(주)퓨얼셀파워,139170,2013/12,2014/10/30,01,032809,  전기장비 제조업,4
(주)퓨전,195440,2015/12,2021/06/10,01,105802,  출판업,4
(주)퓨전,195440,2016/12,2021/06/10,01,105802,  출판업,4
(주)퓨전,195440,2017/12,2021/06/10,01,105802,  출판업,4
(주)퓨전,195440,2018/12,2021/06/10,01,105802,  출판업,4
(주)퓨전,195440,2019/12,2021/06/10,01,105802,  출판업,4
(주)퓨전,195440,2020/12,2021/06/10,01,105802,  출판업,4
(주)퓨쳐인포넷,058690,2001/06,2010/08/26,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)퓨쳐인포넷,058690,2002/06,2010/08/26,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)퓨쳐인포넷,058690,2003/06,2010/08/26,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)퓨쳐인포넷,058690,2004/06,2010/08/26,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
